CustomerID,TransactionDate,TransactionAmount
16,2023-06-30,276.8323301685263
16,2023-10-31,254.94257142835295
16,2023-05-31,32.917992579951644
16,2023-07-31,170.63758231609577
16,2022-12-31,85.51886411450765
16,2024-03-31,460.310271165931
17,2023-09-30,612.0855840057867
17,2023-04-30,141.71358259430565
17,2024-02-29,50.862345656049925
17,2023-04-30,465.0806291999269
17,2024-05-30,551.6685315193436
17,2024-12-30,777.5244890203973
17,2024-10-30,107.39598149983742
17,2023-12-30,191.57488671158455
17,2023-05-30,74.62968268824653
17,2024-07-30,173.3279569756772
17,2023-05-30,76.48806365982942
17,2023-09-30,615.0957097317018
17,2023-08-30,713.7068422304172
17,2025-01-30,627.0875703735665
17,2023-07-30,209.27915416583983
17,2025-02-28,30.371405717457275
17,2023-05-30,304.54714061080097
18,2021-05-29,185.21233214995775
18,2021-06-29,186.06167278491193
18,2020-02-29,359.3606832451649
18,2022-06-29,280.4067494233714
18,2021-07-29,256.5783664927818
18,2020-02-29,755.8026240279305
18,2020-03-29,205.93568764203465
18,2020-02-29,13.409846391398627
18,2020-11-29,472.51160495890304
18,2020-05-29,54.10687734767458
18,2020-11-29,197.0346286423768
18,2020-03-29,416.36724837392603
18,2020-05-29,296.30436168662015
18,2022-01-29,360.2554836400597
18,2021-04-29,677.4523188842388
18,2020-04-29,138.31087060865144
18,2021-03-29,275.49547381394115
18,2020-02-29,16.542336312147377
19,2024-04-30,107.7145699453244
19,2024-02-29,147.4930492733484
19,2024-11-30,130.99993518155978
19,2022-10-31,177.35535096104243
19,2025-02-28,52.05108839640269
19,2024-06-30,200.33318962458233
19,2023-08-31,243.51025159030178
19,2023-04-30,55.4257832155976
19,2024-04-30,240.86217621306236
19,2025-02-28,401.08350599389524
19,2023-10-31,167.51892467748704
19,2023-09-30,177.65872113776422
19,2022-12-31,591.297110843856
20,2020-07-31,419.1721183656546
20,2022-06-30,1043.9449267774985
20,2021-02-28,248.69389960846996
20,2020-12-31,505.7411841383018
20,2021-09-30,535.618345608352
20,2020-10-31,223.1647015641707
20,2021-07-31,140.03682483457362
20,2022-05-31,95.82909292072132
20,2021-08-31,305.0840556893613
20,2020-07-31,192.33642821288788
20,2020-10-31,234.02924329879454
20,2021-03-31,158.90859984817962
20,2021-07-31,89.5392856975574
20,2021-12-31,105.78019642602308
20,2021-08-31,295.74234603960855
20,2021-02-28,483.2512978289609
20,2024-04-30,457.22383164021295
20,2020-07-31,193.2456683582331
20,2020-11-30,241.5333473768437
20,2022-02-28,222.4386557732107
20,2022-07-31,96.25252646781983
20,2021-04-30,409.4560808161389
20,2020-11-30,175.2721406149765
20,2020-11-30,165.5195872855362
20,2020-07-31,434.15190318940756
20,2020-07-31,571.9463923191944
20,2021-05-31,200.0192946048432
20,2022-11-30,499.36826614346944
20,2021-03-31,397.82264266245596
20,2021-01-31,315.08930157513424
20,2021-06-30,306.2365531389243
20,2021-09-30,501.0717079680376
20,2021-03-31,227.60839965394732
20,2021-06-30,37.69276990848782
20,2020-10-31,235.4567756928789
20,2020-07-31,621.7428734015077
20,2021-02-28,153.19833740738687
21,2024-02-29,150.1721014095408
21,2024-02-29,191.2895952151777
21,2023-12-30,118.56957325418382
21,2024-02-29,308.7491727017138
21,2024-08-30,131.69974392685822
21,2023-10-30,54.886183780700925
21,2024-05-30,184.96573643294022
21,2023-11-30,307.10216680835083
21,2024-10-30,22.599141092841993
21,2023-11-30,148.75721702418915
21,2024-04-30,297.42075865458247
21,2023-07-30,307.9508722882748
21,2024-04-30,245.82920723552198
21,2024-03-30,232.5221416262136
21,2024-08-30,534.7478226531695
21,2023-09-30,111.44982870319686
21,2025-02-28,460.11083442703455
21,2023-12-30,128.2669744686782
21,2024-08-30,425.6065537367641
21,2023-08-30,43.04497862890722
21,2023-08-30,95.8818863731509
21,2024-06-30,202.26784384745844
21,2024-07-30,165.66945023777234
21,2023-08-30,221.3921506558736
21,2024-01-30,268.3063779214714
21,2023-08-30,181.5186999885771
21,2024-01-30,213.82670989832633
21,2023-10-30,339.53221277356596
22,2019-05-31,133.4894535794642
22,2019-10-31,181.26919260521802
22,2019-10-31,256.8683011581173
22,2019-04-30,314.62495437094015
22,2019-06-30,297.67003392664185
22,2019-08-31,23.987624446766862
22,2019-07-31,320.6958137149315
22,2019-07-31,430.7195080783568
22,2019-10-31,647.1829134710033
22,2019-02-28,206.7352822341264
22,2020-07-31,289.37519345759875
22,2019-08-31,320.3317415148925
22,2020-12-31,139.99730073929325
22,2020-06-30,32.40233572398273
22,2019-09-30,436.9783970192629
22,2020-10-31,398.97768531518614
22,2022-02-28,217.51809245147152
22,2020-11-30,163.89986322749752
22,2021-02-28,183.34353861809228
22,2019-01-31,260.5209711840717
22,2019-05-31,441.02812221513506
22,2019-04-30,333.1661238128289
22,2020-05-31,400.4493110376323
22,2019-02-28,254.55583283521756
22,2020-11-30,306.0682503317882
22,2019-09-30,351.76262495290894
22,2019-06-30,181.56907893313618
22,2021-12-31,90.96893640109174
22,2020-07-31,25.112992783927833
22,2019-01-31,242.82250279660673
22,2020-08-31,40.04873681694678
22,2021-05-31,100.31500804361927
22,2022-11-30,145.68485276356998
22,2020-01-31,22.06392009490224
22,2020-02-29,237.33236972810897
22,2019-10-31,304.92288334346676
22,2020-06-30,86.0614671216104
22,2019-12-31,201.3025603751618
23,2020-02-29,42.10735559282515
23,2019-09-30,201.445018116863
23,2019-07-30,283.3249359649327
23,2020-12-30,70.00830553664863
23,2021-10-30,119.46728098456003
23,2020-02-29,300.8859296630505
23,2020-08-30,211.28768838967014
23,2022-06-30,431.52823288769565
23,2019-07-30,580.6706574090277
23,2022-07-30,387.5837028891175
23,2020-01-30,549.1472708906279
23,2020-11-30,165.6223341071617
23,2021-04-30,70.18690989787694
23,2019-08-30,338.64059112580213
23,2019-10-30,81.22418001785945
23,2020-06-30,332.6675340077917
23,2019-08-30,101.09450538730545
23,2019-07-30,201.01903504086414
23,2021-03-30,393.2296395874905
23,2020-03-30,204.84878302424622
23,2020-01-30,107.84952457367349
23,2020-11-30,256.5122218392283
23,2023-02-28,352.58939328172056
23,2019-06-30,412.0605237315193
24,2019-06-30,368.42724048153934
24,2021-04-30,286.51273540545105
24,2019-08-31,220.66303549527657
24,2019-04-30,49.91997264857065
24,2019-08-31,103.84906679022515
24,2019-06-30,256.37187070998067
24,2019-02-28,295.8404434038819
24,2020-08-31,590.5737656075513
24,2020-02-29,356.08015532792234
24,2019-08-31,120.58560160920112
24,2019-01-31,66.50492742174272
24,2019-10-31,99.9542409365274
25,2020-03-31,1099.9688897456924
25,2019-12-31,243.12219353262134
25,2020-02-29,694.386160966568
25,2022-12-31,208.8957485930759
25,2023-11-30,394.10618035226287
25,2019-12-31,54.06567094148851
25,2020-02-29,346.8704165106539
25,2020-07-31,408.57263193457334
25,2020-12-31,298.7440961612924
25,2020-08-31,108.49542019781174
25,2020-05-31,426.8636432279855
25,2021-03-31,77.73464057775941
25,2019-12-31,433.9839219361621
25,2020-06-30,1069.7613755794503
25,2019-12-31,202.93069901744528
25,2022-06-30,147.0837733294569
25,2020-05-31,646.9300740547691
25,2020-12-31,159.8829964257552
25,2022-06-30,519.2669926151449
25,2019-12-31,305.3890569452731
25,2020-03-31,106.8897958590992
25,2020-08-31,290.50857844087005
25,2020-05-31,445.3063647957969
26,2023-07-30,162.63505266696043
26,2024-08-30,469.9037206197389
26,2023-11-30,203.2316708434296
26,2023-06-30,245.5115622351762
26,2022-09-30,381.17920934451155
26,2023-05-30,221.0668806690209
26,2022-12-30,100.15065032636721
26,2023-12-30,68.15301883202486
26,2023-10-30,66.77961838694043
26,2023-01-30,283.6195851022031
26,2022-11-30,213.97432375675376
26,2024-01-30,260.44314132370516
26,2023-09-30,132.2949249932428
26,2024-03-30,193.1205361020218
26,2022-09-30,74.34100812680556
26,2024-02-29,248.71524275148943
26,2023-05-30,37.98133692466253
26,2023-12-30,242.683902537515
26,2023-11-30,130.01541603211018
26,2022-11-30,245.96900253220886
26,2022-11-30,299.09270166664385
26,2024-06-30,300.51647380746346
26,2023-06-30,34.294682371681205
26,2023-05-30,136.8596090069291
26,2023-06-30,251.70914244683263
26,2024-09-30,247.6810832764396
26,2023-10-30,101.7590672555731
26,2023-08-30,83.69347196573618
26,2023-10-30,414.4674738461472
26,2023-01-30,199.41881580225822
26,2023-12-30,69.1817977776664
26,2024-03-30,50.36405838761391
26,2022-09-30,111.86645065543425
26,2023-09-30,26.24201588028718
27,2020-08-31,151.19297673444032
27,2024-04-30,53.72510751754923
27,2020-06-30,170.838305238448
27,2021-07-31,89.66132594409129
27,2020-07-31,28.30087671903558
27,2020-09-30,86.60555846060856
27,2020-05-31,237.31079975991523
27,2020-06-30,206.70905002470133
27,2020-05-31,579.5830670545812
27,2021-06-30,483.0371333056423
27,2021-03-31,350.5319541402094
27,2020-06-30,454.7188788707917
27,2021-07-31,268.30724071003584
27,2020-05-31,244.99204647347096
27,2020-11-30,36.844823560718424
27,2021-06-30,291.2076142985552
27,2022-10-31,168.85871865811185
27,2020-11-30,172.19196367216918
27,2021-08-31,607.0158463694853
27,2022-06-30,499.3828853282815
27,2020-05-31,100.56604687943698
27,2021-04-30,95.78195347848138
27,2021-12-31,103.76288930235494
28,2023-12-31,199.362607748409
28,2023-06-30,83.62680843081205
28,2023-01-31,196.43627183169895
28,2023-07-31,227.59323235707745
28,2023-02-28,280.7027832987032
28,2024-04-30,682.2998168042413
28,2022-08-31,93.91856008306556
28,2025-03-31,182.9476181300943
28,2023-02-28,21.255015121727915
28,2022-08-31,59.9884882945612
28,2024-09-30,301.26716790125664
28,2022-12-31,286.8035944904506
28,2023-05-31,347.7467057588619
28,2022-12-31,45.49553922297939
28,2022-12-31,46.03883465807178
28,2022-09-30,173.38220086764434
28,2023-04-30,13.69341641326931
28,2024-07-31,214.30221840737104
28,2023-07-31,141.50780086089847
28,2022-11-30,238.40934619260116
28,2022-08-31,85.62205885006571
28,2022-09-30,381.73815060478944
28,2024-10-31,368.12030293174246
28,2023-04-30,104.94761686447157
28,2022-08-31,58.98027727198156
28,2023-07-31,43.101473023791804
28,2023-02-28,114.40757297084403
28,2023-04-30,633.6453749342785
29,2022-07-30,348.0298825386715
29,2023-08-30,126.73502773050446
29,2024-09-30,330.07651292532665
29,2023-12-30,298.75090142199195
29,2023-03-30,65.21484870618434
29,2023-09-30,759.1846867135646
29,2024-02-29,478.67567764907693
29,2023-01-30,232.9688539595177
29,2024-07-30,547.0285709550454
29,2024-09-30,120.99381101652013
29,2024-07-30,275.52073788323514
29,2023-06-30,524.5553908028916
29,2024-01-30,20.26436298671509
29,2022-11-30,37.759615499382726
29,2023-01-30,428.0845717739986
29,2022-08-30,541.9897456114611
29,2022-06-30,622.4452808502753
29,2023-11-30,445.67501052076847
29,2023-10-30,392.2692569631064
29,2023-05-30,266.8369158649748
29,2022-08-30,727.2126124618333
29,2023-04-30,305.1907806862639
29,2023-04-30,335.34537370090345
29,2022-09-30,97.50137064071215
29,2022-09-30,373.2016934614511
29,2022-08-30,194.6275769017399
29,2022-11-30,64.2561923040422
29,2023-08-30,407.5787510528954
29,2023-06-30,482.72731890925405
29,2022-08-30,83.98420582903701
29,2023-07-30,127.96791337225142
29,2022-07-30,426.126347976567
29,2022-12-30,429.9249188331541
29,2022-10-30,324.7092103341033
29,2022-10-30,50.58659467511633
29,2022-06-30,330.2125443092882
29,2022-10-30,300.3727648875329
29,2022-09-30,405.476801491725
30,2019-03-31,286.17540081561475
30,2019-10-31,460.04848423690663
30,2018-05-31,53.504660314648405
30,2020-04-30,255.6557702177504
30,2023-01-31,410.02087053605806
30,2018-08-31,155.29505345217686
30,2020-12-31,498.6354891952828
30,2022-04-30,236.007041954633
30,2019-08-31,17.597897158378988
30,2019-06-30,115.0738823854665
30,2018-07-31,197.91769202181376
30,2018-08-31,652.5762487947909
30,2019-03-31,192.04085110165636
30,2020-02-29,285.0416610057728
30,2019-11-30,101.41471028127752
30,2021-07-31,504.9147419519257
30,2018-11-30,364.5003970064093
30,2019-03-31,216.26321074312207
31,2021-05-30,96.42285639171509
31,2021-11-30,265.42253207152703
31,2023-01-30,119.45504434721695
31,2021-10-30,113.73799144446916
31,2021-03-30,270.2402268570693
31,2022-07-30,317.3217178491011
31,2021-02-28,231.35385319180813
31,2020-12-30,141.71569476863442
31,2024-04-30,190.76910631259113
31,2022-06-30,221.60741539398688
31,2021-02-28,90.34637877171342
31,2020-11-30,93.52824528524009
31,2022-10-30,406.2641790735292
31,2021-06-30,173.80773497547904
31,2021-09-30,416.91164812781903
31,2021-10-30,43.08961851727752
31,2021-03-30,237.36615481437715
31,2021-05-30,44.027814264752806
31,2022-05-30,729.9687021047714
31,2021-08-30,205.58489865918145
31,2022-03-30,202.55776734654205
31,2022-08-30,459.1286133192936
31,2021-06-30,513.3727170485283
31,2021-01-30,204.77428708049226
31,2021-02-28,801.6066794062511
31,2021-12-30,751.3172664853607
31,2021-01-30,316.5171904283683
31,2021-03-30,85.05167914168754
31,2021-04-30,84.81049985558067
31,2022-09-30,292.9883606773188
31,2021-01-30,174.7667474521736
31,2021-02-28,385.0850206374283
31,2021-06-30,405.4622874376336
31,2021-06-30,632.7531765158843
31,2021-06-30,99.54843934904011
31,2021-01-30,132.73055779607165
31,2021-05-30,154.40842804330697
31,2021-03-30,199.29747358672162
31,2023-03-30,323.3583416632877
31,2021-08-30,402.0535999033152
31,2021-01-30,1882.4238367263247
31,2022-02-28,267.90660483005274
31,2021-02-28,172.41505554611595
31,2022-03-30,185.59216989450383
31,2021-02-28,82.95410414855294
32,2021-04-30,218.87121437648406
32,2019-10-31,340.7519682130157
32,2022-03-31,186.07247146152227
32,2020-08-31,210.0746510598727
32,2020-11-30,380.58186100860615
32,2022-10-31,167.09053051360743
32,2019-11-30,445.1787362408462
